    @RELATION lucene-2.2-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,1,0.76,19,18,2,0,0.76,19,0,0,0,0,0,6,9,0,0,0,0,2,0,1,0,2,1,0,1,0,6,9,0,0,0,0,2,0,1,0,2,1,0,1,0,false
    0,0,0,0,0,0,0,0,0,0,0,2,1,116,51,0,2,1,0.8,28,28,3,0,0.8,28,0,0,37,37,0,7,27,0,1,0,1,2,0,2,0,2,1,0,2,0,7,27,0,1,0,1,2,0,2,0,2,1,0,2,0,true
    0,0,0,0,0,0,0,0,1,1,1,7,3,1,1,2,6,0.25,0.315789,12,10,1,3,0.315789,12,2,2,0,0,1,26,35,3,0,2,0,4,0,3,0,8,11,0,6,0,26,35,3,0,2,0,4,0,3,0,8,11,0,6,0,true
    0,0,0,0,0,0,0,0,1,3,3,12,2,4,6,2,6,0.666667,0.258621,15,9,2,1,0.258621,15,2,2,3,4,1,43,63,8,0,7,0,4,0,2,0,9,25,0,5,0,43,63,8,0,7,0,4,0,2,0,9,25,0,5,0,true
    0.782051,11,377,37,0.809859,0.839416,115,115,1,2,2,70,3,2,2,4,7,0.5,0.399123,91,26,2,2,0.399123,91,2,2,0,0,1,137,142,1,0,0,0,3,0,3,0,7,63,0,6,0,137,142,1,0,0,0,3,0,3,0,7,63,0,6,0,true
    0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,1,2,0.5,0.4,4,4,1,1,0.4,4,1,1,0,0,1,6,6,0,1,0,0,1,0,1,0,2,1,0,2,0,6,6,0,1,0,0,1,0,1,0,2,1,0,2,0,true
    0,0,0,0,0,0,0,0,1,3,3,6,2,1,1,2,5,0.25,0.0967742,3,3,1,3,0.0967742,3,2,2,0,0,1,28,34,4,0,3,0,3,0,3,0,8,16,0,6,0,28,34,4,0,3,0,3,0,3,0,8,16,0,6,0,true
    0,0,0,0,0,0,0,0,1,2,2,5,3,1,1,3,5,1,0.432432,16,13,3,0,0.432432,16,2,2,0,0,1,21,34,3,0,2,0,2,0,2,0,6,10,0,5,0,21,34,3,0,2,0,2,0,2,0,6,10,0,5,0,true
    0,0,0,0,0,0,0,0,1,0,0,2,1,2,2,1,3,1,0.529412,9,9,2,0,0.529412,9,3,3,1,1,1,8,12,8,0,0,0,2,0,1,0,10,2,0,6,0,8,12,8,0,0,0,2,0,1,0,10,2,0,6,0,false
    0,0,0,0,0,0,0,0,1,1,1,3,3,10,10,2,4,0.333333,0.294118,5,5,1,2,0.294118,5,2,2,0,0,1,12,16,1,0,0,0,2,0,2,0,6,6,0,5,0,12,16,1,0,0,0,2,0,2,0,6,6,0,5,0,true
    0,0,0,0,0,0,0,0,1,0,0,2,1,7,7,1,3,1,0.619048,13,13,2,0,0.619048,13,4,4,0,0,1,8,12,8,0,0,0,2,0,1,0,12,2,0,7,0,8,12,8,0,0,0,2,0,1,0,12,2,0,7,0,false
    0,0,0,0,0,0,0,0,1,1,1,7,2,5,3,2,7,0.666667,0.559322,33,33,4,2,0.559322,33,1,1,0,0,1,26,46,2,2,2,1,5,0,5,0,6,11,0,6,0,26,46,2,2,2,1,5,0,5,0,6,11,0,6,0,false
    0,0,0,0,0,0,0,0,1,2,2,4,4,1,1,4,6,0.666667,0.526316,20,19,2,1,0.526316,20,2,2,0,0,1,18,21,2,0,1,0,2,0,2,0,6,9,0,5,0,18,21,2,0,1,0,2,0,2,0,6,9,0,5,0,true
    0.0527307,1,20,2,0.0490798,0.0716418,24,24,1,7,5,178,0,1,2,0,27,0.857143,0.257143,117,108,12,2,0.257143,117,0,0,0,0,0,338,489,8,2,8,2,27,0,13,0,27,332,0,13,0,338,489,8,2,8,2,27,0,13,0,27,332,0,13,0,true
    0,0,0,0,0,0,0,0,1,0,0,1,3,42,0,1,2,0.5,0.166667,1,1,1,1,0.166667,1,1,1,0,0,1,5,5,0,1,0,0,1,0,1,0,2,1,0,2,0,5,5,0,1,0,0,1,0,1,0,2,1,0,2,0,false
