    @RELATION xalan-2.4-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,8,1,0.68595,83,76,9,0,0.68595,83,0,0,0,0,0,38,119,0,7,0,7,8,0,8,0,8,8,0,8,0,38,119,0,7,0,7,8,0,8,0,8,8,0,8,0,false
    0.124189,2,8,4,0.0759312,0.133333,53,48,2,7,4,47,3,1,1,1,24,1,0.4319,241,218,22,0,0.414673,260,0,0,0,0,0,317,634,21,8,21,8,23,0,21,4,23,145,0,21,4,367,698,23,8,23,8,24,2,22,4,24,162,2,22,4,false
    0,0,0,0,0,0,0,0,0,0,0,6,3,15,11,0,6,1,0.788462,41,41,7,0,0.788462,41,0,0,1,1,0,11,55,0,4,0,4,6,0,6,0,6,0,0,6,0,11,55,0,4,0,4,6,0,6,0,6,0,0,6,0,true
    0,0,0,0,0,0,0,0,1,1,1,3,6,1,1,3,5,1,0.575,23,23,3,0,0.575,23,1,1,0,0,1,17,32,1,0,1,0,2,0,2,0,14,5,0,14,0,17,32,1,0,1,0,2,0,2,0,14,5,0,14,0,false
    0,0,0,0,0,0,0,0,0,2,2,10,4,9,14,0,6,1,0.557252,73,72,6,0,0.557252,73,0,0,3,5,0,58,138,4,1,4,1,6,0,5,0,6,14,0,5,0,58,138,4,1,4,1,6,0,5,0,6,14,0,5,0,true
    0,0,0,0,0,0,0,0,2,3,3,22,14,0,0,16,23,1,0.34965,50,47,7,0,0.34965,50,1,1,0,0,1,93,147,7,2,3,1,7,0,6,0,9,45,0,7,0,93,147,7,2,3,1,7,0,6,0,9,45,0,7,0,true
    0.114047,1,6,2,0.0699708,0.102564,24,20,1,4,4,28,16,0,0,12,17,1,0.34106,103,85,6,0,0.34106,103,1,1,0,0,1,199,343,17,1,13,0,5,0,5,0,7,78,0,6,0,199,343,17,1,13,0,5,0,5,0,7,78,0,6,0,true
    0,0,0,0,0,0,0,0,1,0,0,3,1,2,6,1,4,1,0.686567,46,44,3,0,0.686567,46,1,1,2,2,1,21,69,6,2,2,1,3,0,2,0,9,4,0,7,0,21,69,6,2,2,1,3,0,2,0,9,4,0,7,0,false
    0.245283,3,12,3,0.133903,0.205607,47,44,1,7,7,41,10,0,0,11,16,1,0.327327,109,98,6,0,0.327327,109,2,2,0,0,1,224,351,8,2,2,0,5,0,5,0,10,107,0,8,0,224,351,8,2,2,0,5,0,5,0,10,107,0,8,0,true
    0.204617,3,12,3,0.12766,0.176471,48,45,1,5,5,41,12,0,0,12,17,1,0.312834,117,103,6,0,0.312834,117,2,2,0,0,1,257,376,6,2,0,0,5,0,5,0,10,131,0,8,0,257,376,6,2,0,0,5,0,5,0,10,131,0,8,0,true
    0,0,0,0,0,0,0,0,1,4,4,10,1,4,7,1,4,0.5,0.202532,16,10,2,2,0.202532,16,0,0,0,0,0,63,75,4,1,4,1,3,0,3,0,3,30,0,3,0,63,75,4,1,4,1,3,0,3,0,3,30,0,3,0,false
    0,0,0,0,0,0,0,0,1,3,2,25,3,5,7,3,12,0.888889,0.403846,84,75,8,1,0.403846,84,0,0,0,0,0,124,225,3,1,3,1,9,0,8,1,9,68,0,8,1,124,225,3,1,3,1,9,0,8,1,9,68,0,8,1,false
    0.324528,1,6,2,0.16875,0.309524,27,26,1,3,3,16,7,2,5,8,14,1,0.452229,71,69,7,0,0.452229,71,0,0,0,0,0,86,160,2,0,2,0,6,1,6,0,6,33,1,6,0,86,160,2,0,2,0,6,1,6,0,6,33,1,6,0,true
    0.0363783,1,8,2,0.0359029,0.0453809,34,28,1,9,5,117,12,2,4,19,29,1,0.282022,251,130,6,0,0.283664,257,0,0,0,0,0,639,936,12,3,12,3,10,4,5,0,10,290,4,5,0,649,947,14,3,14,3,11,4,5,0,11,292,4,5,0,true
    0,0,0,0,0,0,0,0,1,11,8,31,18,8,9,35,42,1,0.333333,80,61,8,0,0.333333,80,0,0,1,1,0,160,265,5,5,5,5,7,0,7,0,7,73,0,7,0,160,265,5,5,5,5,7,0,7,0,7,73,0,7,0,false
    0,0,0,0,0,0,0,0,2,5,2,7,6,0,0,2,4,1,0.662338,51,51,3,0,0.662338,51,0,0,0,0,0,26,66,0,0,0,0,2,0,2,0,2,13,0,2,0,26,66,0,0,0,0,2,0,2,0,2,13,0,2,0,false
    0.317443,4,28,13,0.167239,0.311321,146,132,13,3,3,88,4,0,0,4,46,1,0.48184,398,381,36,0,0.48184,398,0,0,0,0,0,428,873,8,5,8,5,42,0,35,0,42,241,0,35,0,428,873,8,5,8,5,42,0,35,0,42,241,0,35,0,true
